1_0	0.18920564651489258	0.011080503463745117
1_1	0.008164167404174805	0.009491205215454102
1_2	0.00836038589477539	0.009308099746704102
1_3	0.009248495101928711	0.008212566375732422
1_4	0.013204336166381836	0.00944972038269043
1_5	0.19797825813293457	0.008921146392822266
1_6	0.008141040802001953	0.009591817855834961
1_7	0.009040117263793945	0.008053064346313477
1_8	0.008328914642333984	0.00892186164855957
1_9	0.008318424224853516	0.011827468872070312
1_10	0.008043050765991211	0.008110284805297852
2_0	0.011300325393676758	0.008552074432373047
2_1	0.008472681045532227	0.008617877960205078
2_2	0.011887311935424805	0.011501789093017578
2_3	0.008720636367797852	0.00905299186706543
2_4	0.008387327194213867	0.008518218994140625
2_5	0.008781909942626953	0.008602619171142578
2_6	0.00850367546081543	0.008545398712158203
2_7	0.008462667465209961	0.008460283279418945
2_8	0.008476018905639648	0.011482477188110352
2_9	0.008848905563354492	0.008681297302246094
2_10	0.01430201530456543	0.008614063262939453
3_0	0.06313538551330566	0.05552339553833008
3_1	0.05532526969909668	0.05917477607727051
3_2	0.058129310607910156	0.054643869400024414
3_3	0.061890363693237305	0.0576939582824707
3_4	0.07005047798156738	0.05924797058105469
3_5	0.05666542053222656	0.058913469314575195
3_6	0.05874276161193848	0.0588529109954834
3_7	0.05538129806518555	0.05541515350341797
3_8	0.05655336380004883	0.0570063591003418
3_9	0.05456423759460449	0.058043479919433594
3_10	0.09481406211853027	0.05525541305541992
4_0	0.009029388427734375	0.010017633438110352
4_1	0.009490489959716797	0.009238004684448242
4_2	0.009234905242919922	0.009257078170776367
4_3	0.008764028549194336	0.009038209915161133
4_4	0.008475303649902344	0.00883793830871582
4_5	0.011771917343139648	0.009279727935791016
4_6	0.009111881256103516	0.008945226669311523
5_0	0.0009565353393554688	0.07859349250793457
5_1	0.0013103485107421875	0.06206631660461426
5_2	0.0006618499755859375	0.06414270401000977
5_3	0.0009379386901855469	0.06390929222106934
5_4	0.042150020599365234	0.06209993362426758
5_5	0.0006620883941650391	0.06872296333312988
5_6	0.0007030963897705078	0.06440591812133789
5_7	0.0008673667907714844	0.06248044967651367
6_0	0.00022220611572265625	0.00016021728515625
6_1	0.0002582073211669922	0.0002448558807373047
6_2	0.000255584716796875	0.00018525123596191406
6_3	0.00017833709716796875	0.00016760826110839844
6_4	0.00019598007202148438	0.00017404556274414062
6_5	0.00016760826110839844	0.00017142295837402344
6_6	0.0001819133758544922	0.00020575523376464844
6_7	0.0001800060272216797	0.0002067089080810547
6_8	0.0001780986785888672	0.00017595291137695312
6_9	0.00016260147094726562	0.00020432472229003906
6_10	0.00019049644470214844	0.00017642974853515625
6_11	0.00017762184143066406	0.00018215179443359375
6_12	0.00019931793212890625	0.00016641616821289062
7_0	0.01957225799560547	0.0209958553314209
7_1	0.01971888542175293	0.02129507064819336
7_2	0.01944446563720703	0.019399642944335938
7_3	0.05238199234008789	0.0222780704498291
7_4	0.01937413215637207	0.01972818374633789
7_5	0.0199277400970459	0.02291584014892578
7_6	0.019825458526611328	0.019711017608642578
7_7	0.019882917404174805	0.019704818725585938
7_8	0.019933462142944336	0.022768259048461914
7_9	0.02109384536743164	0.019843101501464844
7_10	0.05059981346130371	0.020221710205078125
7_11	0.022914409637451172	0.02106928825378418
7_12	0.019933223724365234	0.0204465389251709
8_0	0.056138038635253906	0.05878901481628418
8_1	0.05468297004699707	0.06360530853271484
8_2	0.05778074264526367	0.055660247802734375
8_3	0.06082773208618164	0.056992530822753906
9_0	0.01268148422241211	0.0001361370086669922
9_1	0.00016117095947265625	0.0001595020294189453
9_2	0.00015091896057128906	0.00013899803161621094
9_3	0.00014495849609375	0.00013184547424316406
9_4	0.00016498565673828125	0.00014162063598632812
10_0	0.06217551231384277	0.13320589065551758
10_1	0.13003277778625488	0.14723539352416992
10_2	0.06583452224731445	0.1322615146636963
10_3	0.06338810920715332	0.12915277481079102
10_4	0.06596827507019043	0.12679839134216309
10_5	0.06578779220581055	0.1308732032775879
10_6	0.13113927841186523	0.14159107208251953
10_7	0.1290595531463623	0.13070225715637207
10_8	0.06500363349914551	0.127302885055542
10_9	0.1270592212677002	0.1410973072052002
10_10	0.018335342407226562	0.13873028755187988
11_0	0.06319308280944824	0.12533187866210938
11_1	0.06513643264770508	0.1289656162261963
11_2	0.06411194801330566	0.126617431640625
11_3	0.06238579750061035	0.13370156288146973
11_4	0.0789194107055664	0.12979960441589355
11_5	0.11572647094726562	0.1504056453704834
11_6	0.11058306694030762	0.22432160377502441
11_7	0.11108970642089844	0.2297804355621338
12_0	0.11445188522338867	0.12569117546081543
12_1	0.11207795143127441	0.1143643856048584
12_2	0.11613249778747559	0.11526155471801758
12_3	0.11536264419555664	0.11790156364440918
12_4	0.11478209495544434	0.107452392578125
12_5	0.10723495483398438	0.11789965629577637
13_0	0.0002357959747314453	0.0002079010009765625
13_1	0.0002238750457763672	0.00018906593322753906
13_2	0.00015306472778320312	0.0001373291015625
13_3	0.00022077560424804688	0.00025725364685058594
13_4	0.00017714500427246094	0.00015497207641601562
13_5	0.00016450881958007812	0.0001308917999267578
13_6	0.0001583099365234375	0.00013113021850585938
13_7	0.00020265579223632812	0.00013065338134765625
13_8	0.00022292137145996094	0.00020694732666015625
13_9	0.0001590251922607422	0.0001823902130126953
14_0	0.00015592575073242188	0.00014925003051757812
14_1	0.00017976760864257812	0.00017571449279785156
14_2	0.00015974044799804688	0.00015211105346679688
14_3	0.00020956993103027344	0.00020122528076171875
14_4	0.05283355712890625	0.0001499652862548828
15_0	0.09409570693969727	0.1600635051727295
15_1	0.0910179615020752	0.171356201171875
15_2	0.08978724479675293	0.15785002708435059
15_3	0.1681537628173828	0.162092924118042
15_4	0.10576772689819336	0.16593694686889648
16_0	0.08345746994018555	0.08727836608886719
16_1	0.08810973167419434	0.08618593215942383
16_2	0.08600354194641113	0.08421540260314941
16_3	0.08838820457458496	0.0870664119720459
17_0	0.00017118453979492188	0.00013685226440429688
17_1	0.0001742839813232422	0.0001747608184814453
17_2	0.00020384788513183594	0.00014257431030273438
17_3	-1.0	0.0002257823944091797
17_4	0.0001678466796875	0.00013971328735351562
17_5	0.00018143653869628906	0.00019884109497070312
17_6	0.00020575523376464844	0.00014591217041015625
17_7	0.00016427040100097656	0.0001518726348876953
17_8	0.0001666545867919922	0.00013971328735351562
17_9	0.00017023086547851562	0.00014328956604003906
17_10	0.00018024444580078125	0.0001499652862548828
17_11	0.00022721290588378906	0.0001442432403564453
17_12	0.0001773834228515625	0.00015783309936523438
17_13	0.044267892837524414	0.0001926422119140625
17_14	0.02579355239868164	0.00014066696166992188
18_0	0.07489800453186035	0.06233024597167969
18_1	0.0605168342590332	0.06425046920776367
18_2	0.058596134185791016	0.0613400936126709
18_3	0.06645011901855469	0.06922340393066406
18_4	0.058713674545288086	0.0662698745727539
18_5	0.06086158752441406	0.06934714317321777
18_6	0.06281590461730957	0.0616755485534668
19_0	0.12587785720825195	0.18572998046875
19_1	0.12472224235534668	0.18910884857177734
19_2	0.12324380874633789	0.20041799545288086
19_3	0.2112720012664795	0.19079303741455078
19_4	0.1121826171875	0.32859182357788086
20_0	0.11764764785766602	0.21388816833496094
20_1	0.12972426414489746	0.2146928310394287
20_2	0.12347197532653809	0.2081151008605957
20_3	0.11967754364013672	0.21383213996887207
20_4	0.14186382293701172	0.21541357040405273
21_0	0.023504018783569336	0.01877307891845703
21_1	0.023125886917114258	0.015518426895141602
21_2	0.02306842803955078	0.015586137771606445
21_3	-1.0	0.01619696617126465
21_4	-1.0	0.015694379806518555
21_5	0.02789306640625	0.01571202278137207
21_6	0.030812978744506836	0.021183490753173828
21_7	0.016913890838623047	0.01781749725341797
21_8	0.017024993896484375	0.016074657440185547
22_0	0.016044139862060547	0.016767263412475586
22_1	0.01452493667602539	0.015941381454467773
22_2	0.015003442764282227	0.014308929443359375
22_3	0.015129327774047852	0.015395402908325195
22_4	0.015206336975097656	0.015538692474365234
22_5	0.015083551406860352	0.01643204689025879
22_6	0.015727758407592773	0.016080379486083984
22_7	0.016129493713378906	0.016523361206054688
22_8	0.014450550079345703	0.01648235321044922
22_9	0.014288663864135742	0.014371156692504883
22_10	0.014471769332885742	0.01431727409362793
23_0	0.06446695327758789	0.07293415069580078
23_1	0.07062983512878418	0.05938982963562012
23_2	0.0613245964050293	0.06074213981628418
23_3	0.059557437896728516	0.06081867218017578
23_4	0.06157636642456055	0.0628659725189209
23_5	0.061208486557006836	0.06054067611694336
23_6	0.059886932373046875	0.057991981506347656
23_7	0.06293773651123047	0.05892753601074219
23_8	0.06447768211364746	0.06016039848327637
24_0	0.08549284934997559	0.14278578758239746
24_1	0.1803743839263916	0.15102577209472656
24_2	0.07934713363647461	0.13988161087036133
24_3	0.1071326732635498	0.1550297737121582
24_4	0.08064079284667969	0.14538216590881348
24_5	0.17029929161071777	0.15001869201660156
24_6	0.09187626838684082	0.1391005516052246
25_0	0.015860319137573242	0.01739978790283203
25_1	0.01795792579650879	0.016095638275146484
25_2	0.016370534896850586	0.01606011390686035
25_3	0.015706539154052734	0.016187667846679688
25_4	0.08193659782409668	0.026093244552612305
25_5	0.009249687194824219	0.01643085479736328
26_0	0.00042557716369628906	0.00019025802612304688
26_1	0.00021004676818847656	0.0001952648162841797
26_2	0.00028395652770996094	0.00019240379333496094
26_3	0.016041040420532227	0.00019097328186035156
26_4	0.015187263488769531	0.00020742416381835938
27_0	0.017722368240356445	0.019239425659179688
27_1	0.01796555519104004	0.017560958862304688
27_2	0.01849532127380371	0.021452665328979492
27_3	0.028057336807250977	0.022593259811401367
27_4	0.01886749267578125	0.021192550659179688
27_5	0.017909765243530273	0.018527507781982422
27_6	0.018386363983154297	0.017831802368164062
27_7	0.017925739288330078	0.01761627197265625
27_8	0.02328181266784668	0.02025771141052246
27_9	0.01856064796447754	0.025785207748413086
27_10	0.01828289031982422	0.017647743225097656
